precio;vivienda;m2;habitaciones;baños;estado;armarios_empotrados;aire_acondicionado;distrito;municipio;precio_m2;tipo_vivienda
2640;piso;110;2;2;Segunda mano/buen estado;True;True;Distrito Tetuán;Madrid capital, Madrid;24.0;Piso
3385;piso;81;2;2;Segunda mano/buen estado;True;True;Distrito Tetuán;Madrid capital, Madrid;41.79;Piso
3200;piso;65;2;1;Segunda mano/buen estado;True;True;Distrito Tetuán;Madrid capital, Madrid;49.23;Piso
1645;piso;40;0;1;Segunda mano/buen estado;True;True;Distrito Tetuán;Madrid capital, Madrid;41.12;Piso
1650;estudio;55;0;1;Segunda mano/buen estado;True;True;Distrito Tetuán;Madrid capital, Madrid;30.0;Piso
1800;piso;81;0;1;Segunda mano/buen estado;False;True;Distrito Tetuán;Madrid capital, Madrid;22.22;Piso
1350;piso;44;0;1;Segunda mano/buen estado;False;True;Distrito Tetuán;Madrid capital, Madrid;30.68;Piso
2100;piso;90;2;2;Segunda mano/buen estado;True;True;Distrito Tetuán;Madrid capital, Madrid;23.33;Piso
1350;piso;45;0;1;Segunda mano/buen estado;False;True;Distrito Tetuán;Madrid capital, Madrid;30.0;Piso
2000;piso;65;2;1;Segunda mano/buen estado;False;True;Distrito Tetuán;Madrid capital, Madrid;30.77;Piso
1900;piso;75;3;1;Segunda mano/buen estado;True;True;Distrito Tetuán;Madrid capital, Madrid;25.33;Piso
1040;piso;60;0;1;Segunda mano/buen estado;True;False;Distrito Tetuán;Madrid capital, Madrid;17.33;Piso
1890;piso;52;0;1;Segunda mano/buen estado;True;True;Distrito Tetuán;Madrid capital, Madrid;36.35;Piso
2850;piso;88;3;2;Segunda mano/buen estado;False;True;Distrito Tetuán;Madrid capital, Madrid;32.39;Piso
1400;estudio;32;0;1;Segunda mano/buen estado;False;True;Distrito Tetuán;Madrid capital, Madrid;43.75;Piso
2400;piso;60;2;1;Segunda mano/buen estado;True;True;Distrito Tetuán;Madrid capital, Madrid;40.0;Piso
2500;piso;65;2;1;Segunda mano/buen estado;False;True;Distrito Tetuán;Madrid capital, Madrid;38.46;Piso
920;piso;40;0;1;Segunda mano/buen estado;False;False;Distrito Tetuán;Madrid capital, Madrid;23.0;Piso
2200;piso;79;0;1;Segunda mano/buen estado;True;True;Distrito Tetuán;Madrid capital, Madrid;27.85;Piso
1200;piso;37;0;1;Segunda mano/buen estado;True;True;Distrito Tetuán;Madrid capital, Madrid;32.43;Piso
1600;dúplex;30;0;1;Segunda mano/buen estado;True;True;Distrito Tetuán;Madrid capital, Madrid;53.33;other
1850;piso;80;3;2;Segunda mano/buen estado;True;True;Distrito Tetuán;Madrid capital, Madrid;23.12;Piso
900;estudio;32;0;1;Segunda mano/buen estado;True;True;Distrito Tetuán;Madrid capital, Madrid;28.12;Piso
1500;piso;40;0;1;Segunda mano/buen estado;True;True;Distrito Tetuán;Madrid capital, Madrid;37.5;Piso
1750;piso;55;0;1;Segunda mano/buen estado;True;True;Distrito Tetuán;Madrid capital, Madrid;31.82;Piso
1400;piso;55;0;1;Segunda mano/buen estado;True;False;Distrito Tetuán;Madrid capital, Madrid;25.45;Piso
2400;piso;75;4;3;Segunda mano/buen estado;True;True;Distrito Tetuán;Madrid capital, Madrid;32.0;Piso
5000;piso;200;3;3;Segunda mano/buen estado;True;True;Distrito Tetuán;Madrid capital, Madrid;25.0;Piso
1400;piso;21;0;1;Segunda mano/buen estado;False;False;Distrito Tetuán;Madrid capital, Madrid;66.67;Piso
3200;piso;142;3;2;Segunda mano/buen estado;False;True;Distrito Tetuán;Madrid capital, Madrid;22.54;Piso
2500;piso;87;2;1;Segunda mano/buen estado;True;True;Distrito Tetuán;Madrid capital, Madrid;28.74;Piso
800;estudio;33;0;1;Segunda mano/buen estado;True;True;Distrito Tetuán;Madrid capital, Madrid;24.24;Piso
800;estudio;33;0;1;Segunda mano/buen estado;True;True;Distrito Tetuán;Madrid capital, Madrid;24.24;Piso
1800;piso;92;2;2;Segunda mano/buen estado;True;True;Distrito Tetuán;Madrid capital, Madrid;19.57;Piso
1250;piso;52;2;1;Segunda mano/buen estado;True;True;Distrito Tetuán;Madrid capital, Madrid;24.04;Piso
1330;piso;60;2;1;Segunda mano/buen estado;False;False;Distrito Tetuán;Madrid capital, Madrid;22.17;Piso
1223;piso;62;2;1;;False;False;Distrito Tetuán;Madrid capital, Madrid;19.73;Piso
1289;piso;66;2;1;;False;False;Distrito Tetuán;Madrid capital, Madrid;19.53;Piso
1365;piso;75;3;2;Segunda mano/buen estado;False;False;Distrito Tetuán;Madrid capital, Madrid;18.2;Piso
1292;piso;62;2;1;;False;False;Distrito Tetuán;Madrid capital, Madrid;20.84;Piso
1800;piso;68;0;1;Segunda mano/buen estado;True;True;Distrito Tetuán;Madrid capital, Madrid;26.47;Piso
1950;piso;122;3;2;Segunda mano/buen estado;True;True;Distrito Tetuán;Madrid capital, Madrid;15.98;Piso
4499;piso;152;3;4;Segunda mano/buen estado;True;True;Distrito Tetuán;Madrid capital, Madrid;29.6;Piso
2200;dúplex;80;2;2;Segunda mano/buen estado;True;True;Distrito Tetuán;Madrid capital, Madrid;27.5;other
2500;piso;95;2;1;Segunda mano/buen estado;True;True;Distrito Tetuán;Madrid capital, Madrid;26.32;Piso
1725;piso;111;2;2;Segunda mano/buen estado;False;True;Distrito Tetuán;Madrid capital, Madrid;15.54;Piso
1650;piso;55;0;1;Segunda mano/buen estado;True;True;Distrito Tetuán;Madrid capital, Madrid;30.0;Piso
1550;piso;45;0;1;Segunda mano/buen estado;True;True;Distrito Tetuán;Madrid capital, Madrid;34.44;Piso
1550;piso;50;0;1;Segunda mano/buen estado;True;True;Distrito Tetuán;Madrid capital, Madrid;31.0;Piso
2500;piso;95;2;1;Segunda mano/buen estado;True;True;Distrito Tetuán;Madrid capital, Madrid;26.32;Piso
2975;piso;161;4;3;Segunda mano/buen estado;True;True;Distrito Tetuán;Madrid capital, Madrid;18.48;Piso
1750;dúplex;65;0;2;Segunda mano/buen estado;True;True;Distrito Tetuán;Madrid capital, Madrid;26.92;other
2000;dúplex;70;0;2;Segunda mano/buen estado;True;True;Distrito Tetuán;Madrid capital, Madrid;28.57;other
1200;estudio;20;0;1;Segunda mano/buen estado;False;True;Distrito Tetuán;Madrid capital, Madrid;60.0;Piso
1550;piso;70;0;1;Segunda mano/buen estado;True;True;Distrito Tetuán;Madrid capital, Madrid;22.14;Piso
1400;piso;69;2;1;Segunda mano/buen estado;True;False;Distrito Tetuán;Madrid capital, Madrid;20.29;Piso
1850;piso;126;2;2;Segunda mano/buen estado;True;False;Distrito Tetuán;Madrid capital, Madrid;14.68;Piso
2565;piso;95;3;2;Segunda mano/buen estado;True;True;Distrito Tetuán;Madrid capital, Madrid;27.0;Piso
2295;piso;82;2;2;Segunda mano/buen estado;True;True;Distrito Tetuán;Madrid capital, Madrid;27.99;Piso
1470;piso;47;0;1;Segunda mano/buen estado;False;True;Distrito Tetuán;Madrid capital, Madrid;31.28;Piso
1300;piso;52;0;1;Segunda mano/buen estado;True;True;Distrito Tetuán;Madrid capital, Madrid;25.0;Piso
1700;piso;78;2;2;Segunda mano/buen estado;True;True;Distrito Tetuán;Madrid capital, Madrid;21.79;Piso
1830;piso;112;2;2;Segunda mano/buen estado;True;False;Distrito Tetuán;Madrid capital, Madrid;16.34;Piso
1700;piso;78;2;2;Segunda mano/buen estado;True;True;Distrito Tetuán;Madrid capital, Madrid;21.79;Piso
1470;piso;47;0;1;Segunda mano/buen estado;False;True;Distrito Tetuán;Madrid capital, Madrid;31.28;Piso
2598;piso;90;3;2;Segunda mano/buen estado;True;True;Distrito Tetuán;Madrid capital, Madrid;28.87;Piso
1850;piso;126;2;2;Segunda mano/buen estado;True;False;Distrito Tetuán;Madrid capital, Madrid;14.68;Piso
2200;piso;105;3;2;Segunda mano/buen estado;True;True;Distrito Tetuán;Madrid capital, Madrid;20.95;Piso
1725;piso;62;3;1;Segunda mano/buen estado;False;True;Distrito Tetuán;Madrid capital, Madrid;27.82;Piso
1225;piso;50;0;2;Segunda mano/buen estado;False;True;Distrito Tetuán;Madrid capital, Madrid;24.5;Piso
1100;piso;30;0;1;Segunda mano/buen estado;True;True;Distrito Tetuán;Madrid capital, Madrid;36.67;Piso
1300;piso;50;0;1;Segunda mano/buen estado;True;True;Distrito Tetuán;Madrid capital, Madrid;26.0;Piso
2900;piso;140;3;2;Segunda mano/buen estado;True;True;Distrito Tetuán;Madrid capital, Madrid;20.71;Piso
1500;piso;92;3;2;Segunda mano/buen estado;True;True;Distrito Tetuán;Madrid capital, Madrid;16.3;Piso
3500;piso;165;4;4;Segunda mano/buen estado;True;True;Distrito Tetuán;Madrid capital, Madrid;21.21;Piso
3000;piso;150;3;3;Segunda mano/buen estado;True;False;Distrito Tetuán;Madrid capital, Madrid;20.0;Piso
1295;piso;60;0;1;Segunda mano/buen estado;True;True;Distrito Tetuán;Madrid capital, Madrid;21.58;Piso
1228;estudio;18;0;1;Segunda mano/buen estado;True;True;Distrito Tetuán;Madrid capital, Madrid;68.22;Piso
1000;estudio;35;0;1;Segunda mano/buen estado;False;False;Distrito Tetuán;Madrid capital, Madrid;28.57;Piso
990;piso;50;0;1;Segunda mano/buen estado;False;False;Distrito Tetuán;Madrid capital, Madrid;19.8;Piso
975;estudio;30;0;1;Segunda mano/buen estado;True;False;Distrito Tetuán;Madrid capital, Madrid;32.5;Piso
1190;piso;38;0;1;Segunda mano/buen estado;False;True;Distrito Tetuán;Madrid capital, Madrid;31.32;Piso
1045;piso;42;0;1;Segunda mano/buen estado;False;False;Distrito Tetuán;Madrid capital, Madrid;24.88;Piso
3425;piso;150;5;5;Segunda mano/buen estado;True;True;Distrito Tetuán;Madrid capital, Madrid;22.83;Piso
1100;piso;70;0;1;Segunda mano/buen estado;True;True;Distrito Tetuán;Madrid capital, Madrid;15.71;Piso
650;estudio;20;0;1;Segunda mano/buen estado;False;True;Distrito Tetuán;Madrid capital, Madrid;32.5;Piso
1015;piso;40;0;1;Segunda mano/buen estado;False;False;Distrito Tetuán;Madrid capital, Madrid;25.38;Piso
1500;piso;88;2;1;Segunda mano/buen estado;True;True;Distrito Tetuán;Madrid capital, Madrid;17.05;Piso
1100;piso;60;2;1;Segunda mano/buen estado;False;False;Distrito Tetuán;Madrid capital, Madrid;18.33;Piso
2350;piso;145;3;2;Segunda mano/buen estado;True;True;Distrito Tetuán;Madrid capital, Madrid;16.21;Piso
3300;piso;164;3;2;Segunda mano/buen estado;False;True;Distrito Tetuán;Madrid capital, Madrid;20.12;Piso
1850;piso;78;0;1;Segunda mano/buen estado;True;True;Distrito Tetuán;Madrid capital, Madrid;23.72;Piso
875;estudio;35;0;1;Segunda mano/buen estado;True;True;Distrito Tetuán;Madrid capital, Madrid;25.0;Piso
1850;piso;78;0;1;Segunda mano/buen estado;True;True;Distrito Tetuán;Madrid capital, Madrid;23.72;Piso
1400;piso;57;2;1;Segunda mano/buen estado;True;True;Distrito Tetuán;Madrid capital, Madrid;24.56;Piso
3000;piso;121;2;2;Segunda mano/buen estado;True;True;Distrito Tetuán;Madrid capital, Madrid;24.79;Piso
1578;ático;42;0;1;Segunda mano/buen estado;True;True;Distrito Tetuán;Madrid capital, Madrid;37.57;Piso
1000;piso;40;0;1;Segunda mano/buen estado;False;False;Distrito Tetuán;Madrid capital, Madrid;25.0;Piso
1150;piso;50;0;1;Segunda mano/buen estado;True;True;Distrito Tetuán;Madrid capital, Madrid;23.0;Piso
1100;estudio;45;0;1;Segunda mano/buen estado;False;True;Distrito Tetuán;Madrid capital, Madrid;24.44;Piso
1600;ático;105;2;2;Segunda mano/buen estado;True;True;Distrito Tetuán;Madrid capital, Madrid;15.24;Piso
4800;piso;180;4;5;Segunda mano/buen estado;True;True;Distrito Tetuán;Madrid capital, Madrid;26.67;Piso
1400;ático;88;0;1;Segunda mano/buen estado;True;True;Distrito Tetuán;Madrid capital, Madrid;15.91;Piso
2160;piso;45;0;1;Segunda mano/buen estado;True;True;Distrito Tetuán;Madrid capital, Madrid;48.0;Piso
2100;piso;90;2;2;Segunda mano/buen estado;True;True;Distrito Tetuán;Madrid capital, Madrid;23.33;Piso
4185;piso;147;3;2;Segunda mano/buen estado;True;True;Distrito Tetuán;Madrid capital, Madrid;28.47;Piso
1150;dúplex;38;0;1;Segunda mano/buen estado;False;True;Distrito Tetuán;Madrid capital, Madrid;30.26;other
1600;piso;65;0;1;Segunda mano/buen estado;True;True;Distrito Tetuán;Madrid capital, Madrid;24.62;Piso
2190;piso;114;4;2;Segunda mano/buen estado;True;True;Distrito Tetuán;Madrid capital, Madrid;19.21;Piso
3510;piso;121;4;3;Segunda mano/buen estado;True;True;Distrito Tetuán;Madrid capital, Madrid;29.01;Piso
2400;ático;90;4;3;Segunda mano/buen estado;True;True;Distrito Tetuán;Madrid capital, Madrid;26.67;Piso
2160;piso;47;0;1;Segunda mano/buen estado;True;True;Distrito Tetuán;Madrid capital, Madrid;45.96;Piso
1250;piso;45;0;1;Segunda mano/buen estado;True;True;Distrito Tetuán;Madrid capital, Madrid;27.78;Piso
895;estudio;25;0;1;Segunda mano/buen estado;False;False;Distrito Tetuán;Madrid capital, Madrid;35.8;Piso
1990;piso;70;3;1;Segunda mano/buen estado;False;True;Distrito Tetuán;Madrid capital, Madrid;28.43;Piso
2250;piso;55;0;1;Segunda mano/buen estado;True;True;Distrito Tetuán;Madrid capital, Madrid;40.91;Piso
3780;piso;123;2;2;Segunda mano/buen estado;True;True;Distrito Tetuán;Madrid capital, Madrid;30.73;Piso
2430;piso;50;0;1;Segunda mano/buen estado;True;True;Distrito Tetuán;Madrid capital, Madrid;48.6;Piso
1300;piso;50;0;1;Segunda mano/buen estado;True;True;Distrito Tetuán;Madrid capital, Madrid;26.0;Piso
2250;piso;48;2;2;Segunda mano/buen estado;True;True;Distrito Tetuán;Madrid capital, Madrid;46.88;Piso
1890;piso;57;2;1;Segunda mano/buen estado;True;True;Distrito Tetuán;Madrid capital, Madrid;33.16;Piso
1070;estudio;39;0;1;Segunda mano/buen estado;True;True;Distrito Tetuán;Madrid capital, Madrid;27.44;Piso
2250;piso;55;0;1;Segunda mano/buen estado;True;True;Distrito Tetuán;Madrid capital, Madrid;40.91;Piso
4185;piso;147;3;2;Segunda mano/buen estado;True;True;Distrito Tetuán;Madrid capital, Madrid;28.47;Piso
3780;piso;123;2;2;Segunda mano/buen estado;True;True;Distrito Tetuán;Madrid capital, Madrid;30.73;Piso
895;estudio;25;0;1;Segunda mano/buen estado;False;False;Distrito Tetuán;Madrid capital, Madrid;35.8;Piso
2565;piso;78;0;1;Segunda mano/buen estado;True;True;Distrito Tetuán;Madrid capital, Madrid;32.88;Piso
1100;piso;58;0;1;Segunda mano/buen estado;False;True;Distrito Tetuán;Madrid capital, Madrid;18.97;Piso
1900;piso;95;3;2;Segunda mano/buen estado;True;False;Distrito Tetuán;Madrid capital, Madrid;20.0;Piso
2500;piso;186;3;3;Segunda mano/buen estado;False;True;Distrito Tetuán;Madrid capital, Madrid;13.44;Piso
2750;piso;145;3;2;Segunda mano/buen estado;True;True;Distrito Tetuán;Madrid capital, Madrid;18.97;Piso
1850;piso;91;3;3;Segunda mano/buen estado;True;True;Distrito Tetuán;Madrid capital, Madrid;20.33;Piso
1490;piso;91;2;2;Segunda mano/buen estado;False;False;Distrito Tetuán;Madrid capital, Madrid;16.37;Piso
2295;piso;68;0;1;Segunda mano/buen estado;True;True;Distrito Tetuán;Madrid capital, Madrid;33.75;Piso
4500;piso;160;3;3;Segunda mano/buen estado;True;True;Distrito Tetuán;Madrid capital, Madrid;28.12;Piso
900;piso;62;2;1;Segunda mano/buen estado;False;True;Distrito Tetuán;Madrid capital, Madrid;14.52;Piso
1700;piso;90;3;2;Segunda mano/buen estado;False;False;Distrito Tetuán;Madrid capital, Madrid;18.89;Piso
3330;piso;145;2;2;Segunda mano/buen estado;True;True;Distrito Tetuán;Madrid capital, Madrid;22.97;Piso
1950;piso;70;2;1;Segunda mano/buen estado;False;True;Distrito Tetuán;Madrid capital, Madrid;27.86;Piso
2000;piso;121;3;2;Segunda mano/buen estado;True;False;Distrito Tetuán;Madrid capital, Madrid;16.53;Piso
2100;piso;64;2;1;Segunda mano/buen estado;True;True;Distrito Tetuán;Madrid capital, Madrid;32.81;Piso
1950;piso;93;2;1;Segunda mano/buen estado;True;True;Distrito Tetuán;Madrid capital, Madrid;20.97;Piso
1800;piso;80;3;2;Segunda mano/buen estado;True;True;Distrito Tetuán;Madrid capital, Madrid;22.5;Piso
4500;piso;168;3;2;Segunda mano/buen estado;True;True;Distrito Tetuán;Madrid capital, Madrid;26.79;Piso
2000;piso;94;2;2;Segunda mano/buen estado;True;True;Distrito Tetuán;Madrid capital, Madrid;21.28;Piso
1850;piso;94;0;1;Segunda mano/buen estado;True;True;Distrito Tetuán;Madrid capital, Madrid;19.68;Piso
1895;piso;77;3;1;Segunda mano/buen estado;False;False;Distrito Tetuán;Madrid capital, Madrid;24.61;Piso
1700;piso;78;0;1;Segunda mano/buen estado;True;True;Distrito Tetuán;Madrid capital, Madrid;21.79;Piso
1450;piso;72;2;1;Segunda mano/buen estado;True;True;Distrito Tetuán;Madrid capital, Madrid;20.14;Piso
1650;dúplex;120;3;3;Segunda mano/buen estado;True;True;Distrito Tetuán;Madrid capital, Madrid;13.75;other
2000;piso;65;2;2;Segunda mano/buen estado;True;True;Distrito Tetuán;Madrid capital, Madrid;30.77;Piso
2200;piso;118;3;2;Segunda mano/buen estado;False;False;Distrito Tetuán;Madrid capital, Madrid;18.64;Piso
1800;piso;99;2;2;Segunda mano/buen estado;True;True;Distrito Tetuán;Madrid capital, Madrid;18.18;Piso
1650;dúplex;120;3;3;Segunda mano/buen estado;True;True;Distrito Tetuán;Madrid capital, Madrid;13.75;other
1200;piso;73;2;1;Segunda mano/buen estado;False;False;Distrito Tetuán;Madrid capital, Madrid;16.44;Piso
2000;piso;65;2;2;Segunda mano/buen estado;True;True;Distrito Tetuán;Madrid capital, Madrid;30.77;Piso
2200;piso;118;3;2;Segunda mano/buen estado;False;False;Distrito Tetuán;Madrid capital, Madrid;18.64;Piso
5900;piso;330;5;4;Segunda mano/buen estado;True;True;Distrito Tetuán;Madrid capital, Madrid;17.88;Piso
3000;piso;219;3;3;Segunda mano/buen estado;True;True;Distrito Tetuán;Madrid capital, Madrid;13.7;Piso
2290;piso;110;2;2;Segunda mano/buen estado;True;True;Distrito Tetuán;Madrid capital, Madrid;20.82;Piso
1600;piso;100;0;1;Segunda mano/buen estado;True;True;Distrito Tetuán;Madrid capital, Madrid;16.0;Piso
1500;piso;85;2;1;Segunda mano/buen estado;True;True;Distrito Tetuán;Madrid capital, Madrid;17.65;Piso
1550;piso;80;2;1;Segunda mano/buen estado;True;True;Distrito Tetuán;Madrid capital, Madrid;19.38;Piso
2000;piso;118;3;2;Segunda mano/buen estado;True;True;Distrito Tetuán;Madrid capital, Madrid;16.95;Piso
1300;estudio;30;0;1;Segunda mano/buen estado;True;True;Distrito Tetuán;Madrid capital, Madrid;43.33;Piso
1400;piso;64;2;1;Segunda mano/buen estado;True;True;Distrito Tetuán;Madrid capital, Madrid;21.88;Piso
1100;piso;60;0;1;Segunda mano/buen estado;True;True;Distrito Tetuán;Madrid capital, Madrid;18.33;Piso
1100;piso;60;0;1;Segunda mano/buen estado;False;False;Distrito Tetuán;Madrid capital, Madrid;18.33;Piso
1400;piso;56;0;1;Segunda mano/buen estado;True;True;Distrito Tetuán;Madrid capital, Madrid;25.0;Piso
900;piso;35;0;1;Segunda mano/buen estado;True;True;Distrito Tetuán;Madrid capital, Madrid;25.71;Piso
1650;piso;80;2;1;Segunda mano/buen estado;True;True;Distrito Tetuán;Madrid capital, Madrid;20.62;Piso
1700;piso;79;2;2;Segunda mano/buen estado;True;True;Distrito Tetuán;Madrid capital, Madrid;21.52;Piso
2400;piso;105;3;2;Segunda mano/buen estado;True;True;Distrito Tetuán;Madrid capital, Madrid;22.86;Piso
1300;piso;63;0;1;Segunda mano/buen estado;True;False;Distrito Tetuán;Madrid capital, Madrid;20.63;Piso
1250;piso;70;2;1;Segunda mano/buen estado;False;True;Distrito Tetuán;Madrid capital, Madrid;17.86;Piso
1300;piso;50;2;1;Segunda mano/buen estado;False;True;Distrito Tetuán;Madrid capital, Madrid;26.0;Piso
2900;piso;75;2;1;Segunda mano/buen estado;True;True;Distrito Tetuán;Madrid capital, Madrid;38.67;Piso
800;piso;34;0;1;Segunda mano/buen estado;True;False;Distrito Tetuán;Madrid capital, Madrid;23.53;Piso
3000;ático;110;0;1;Segunda mano/buen estado;True;True;Distrito Tetuán;Madrid capital, Madrid;27.27;Piso
1450;piso;60;2;1;Segunda mano/buen estado;False;True;Distrito Tetuán;Madrid capital, Madrid;24.17;Piso
1400;piso;35;0;1;Segunda mano/buen estado;False;False;Distrito Tetuán;Madrid capital, Madrid;40.0;Piso
2370;ático;172;2;2;Segunda mano/buen estado;True;True;Distrito Tetuán;Madrid capital, Madrid;13.78;Piso
1450;piso;60;2;1;Segunda mano/buen estado;False;True;Distrito Tetuán;Madrid capital, Madrid;24.17;Piso
2370;ático;172;2;2;Segunda mano/buen estado;True;True;Distrito Tetuán;Madrid capital, Madrid;13.78;Piso
2000;piso;79;0;1;Segunda mano/buen estado;True;True;Distrito Tetuán;Madrid capital, Madrid;25.32;Piso
1600;piso;87;2;1;Segunda mano/buen estado;True;False;Distrito Tetuán;Madrid capital, Madrid;18.39;Piso
3500;ático;140;2;2;Segunda mano/buen estado;True;True;Distrito Tetuán;Madrid capital, Madrid;25.0;Piso
1130;estudio;49;0;1;Segunda mano/buen estado;True;True;Distrito Tetuán;Madrid capital, Madrid;23.06;Piso
1600;piso;88;2;2;Segunda mano/buen estado;True;False;Distrito Tetuán;Madrid capital, Madrid;18.18;Piso
1200;estudio;20;0;1;Segunda mano/buen estado;False;False;Distrito Tetuán;Madrid capital, Madrid;60.0;Piso
1300;piso;49;2;1;Segunda mano/buen estado;True;True;Distrito Tetuán;Madrid capital, Madrid;26.53;Piso
1590;piso;90;2;3;Segunda mano/buen estado;True;True;Distrito Tetuán;Madrid capital, Madrid;17.67;Piso
2300;piso;70;2;2;Segunda mano/buen estado;True;True;Distrito Tetuán;Madrid capital, Madrid;32.86;Piso
1550;piso;64;0;1;Segunda mano/buen estado;True;True;Distrito Tetuán;Madrid capital, Madrid;24.22;Piso
