precio;m2;habitaciones;baños;estado;armarios_empotrados;aire_acondicionado;barrio;distrito;ciudad;Ascensor;EXT-INT;vivienda;precio_m2;tipo_vivienda;Planta_num;barrio_encoded;estado_encoded;EXT-INT_encoded;Ascensor_encoded
1879000;142;3;4;Segunda mano/buen estado;True;True;Distrito de Salamanca;;Madrid capital; Si;Exterior;Piso;13232.39;Piso;2.0;18;0;0;1
2409000;209;3;4;Segunda mano/buen estado;True;True;Distrito de Salamanca;;Madrid capital; Si;Interior;Piso;11526.32;Piso;4.0;18;0;1;1
2250000;263;5;4;Segunda mano/buen estado;False;False;Distrito de Salamanca;;Madrid capital; Si;Exterior;Piso;8555.13;Piso;6.0;18;0;0;1
1909000;220;3;3;Segunda mano/buen estado;True;True;Distrito de Salamanca;;Madrid capital; Si;Interior;Piso;8677.27;Piso;2.0;18;0;1;1
1879000;142;3;4;Segunda mano/buen estado;True;True;Distrito de Salamanca;;Madrid capital; Si;Exterior;Piso;13232.39;Piso;2.0;18;0;0;1
1909000;220;3;3;Segunda mano/buen estado;True;True;Distrito de Salamanca;;Madrid capital; Si;Interior;Piso;8677.27;Piso;2.0;18;0;1;1
2100000;190;3;3;Segunda mano/buen estado;True;True;Distrito de Salamanca;;Madrid capital; Si;Exterior;Dúplex;11052.63;Piso;5.0;18;0;0;1
5500000;273;4;5;Segunda mano/buen estado;True;True;Distrito de Salamanca;;Madrid capital; Si;Exterior;Piso;20146.52;Piso;4.0;18;0;0;1
535000;46;;;Segunda mano/buen estado;True;True;Distrito de Salamanca;;Madrid capital; Si;Exterior;Piso;11630.43;Piso;5.0;18;0;0;1
2580000;130;2;3;Segunda mano/buen estado;True;True;Distrito de Salamanca;;Madrid capital; Si;Exterior;Ático;19846.15;Piso;6.0;18;0;0;1
1715000;200;4;4;Segunda mano/buen estado;True;False;Distrito de Salamanca;;Madrid capital; Si;Exterior;Piso;8575.0;Piso;1.0;18;0;0;1
3600000;378;5;4;Segunda mano/buen estado;True;True;Distrito de Salamanca;;Madrid capital; Si;Exterior;Piso;9523.81;Piso;3.0;18;0;0;1
2250000;124;3;3;Segunda mano/buen estado;True;True;Distrito de Salamanca;;Madrid capital; Si;Exterior;Piso;18145.16;Piso;2.0;18;0;0;1
1490000;123;3;2;Segunda mano/buen estado;True;True;Distrito de Salamanca;;Madrid capital; Si;Exterior;Piso;12113.82;Piso;1.0;18;0;0;1
1439000;120;3;2;Segunda mano/buen estado;True;True;Distrito de Salamanca;;Madrid capital;;;Piso;11991.67;Piso;;18;0;2;2
487000;92;;;Segunda mano/buen estado;False;True;Distrito de Salamanca;;Madrid capital; Si;Exterior;Piso;5293.48;Piso;0.0;18;0;0;1
2990000;200;3;4;Segunda mano/buen estado;True;True;Distrito de Salamanca;;Madrid capital; Si;Exterior;Piso;14950.0;Piso;4.0;18;0;0;1
1770000;197;2;2;Segunda mano/buen estado;True;True;Distrito de Salamanca;;Madrid capital; Si;Exterior;Piso;8984.77;Piso;1.0;18;0;0;1
639500;87;4;;Segunda mano/buen estado;False;True;Distrito de Salamanca;;Madrid capital; Si;Exterior;Piso;7350.57;Piso;0.0;18;0;0;1
1550000;115;3;4;Segunda mano/buen estado;True;True;Distrito de Salamanca;;Madrid capital; Si;Exterior;Piso;13478.26;Piso;1.0;18;0;0;1
559930;84;2;2;Segunda mano/buen estado;True;True;Distrito de Salamanca;;Madrid capital; Si;Exterior;Dúplex;6665.83;Piso;1.0;18;0;0;1
399000;71;;;Segunda mano/buen estado;True;True;Distrito de Salamanca;;Madrid capital; Si;Exterior;Piso;5619.72;Piso;;18;0;0;1
1990000;148;3;3;Segunda mano/buen estado;True;True;Distrito de Salamanca;;Madrid capital; Si;Exterior;Piso;13445.95;Piso;5.0;18;0;0;1
1330000;164;3;3;Segunda mano/buen estado;True;True;Distrito de Salamanca;;Madrid capital;;;Piso;8109.76;Piso;;18;0;2;2
4750000;396;4;5;Segunda mano/buen estado;True;True;Distrito de Salamanca;;Madrid capital; Si;Exterior;Piso;11994.95;Piso;1.0;18;0;0;1
1750000;160;3;2;Segunda mano/buen estado;True;True;Distrito de Salamanca;;Madrid capital; Si;Exterior;Ático;10937.5;Piso;8.0;18;0;0;1
2350000;266;5;4;Segunda mano/para reformar;True;True;Distrito de Salamanca;;Madrid capital;;;Casa;8834.59;other;;18;1;2;2
2550000;269;4;4;Segunda mano/buen estado;True;True;Distrito de Salamanca;;Madrid capital;;;Piso;9479.55;Piso;;18;0;2;2
2200000;290;4;3;Segunda mano/buen estado;True;True;Distrito de Salamanca;;Madrid capital;;;Chalet;7586.21;other;;18;0;2;2
4720000;265;3;4;Segunda mano/buen estado;True;True;Distrito de Salamanca;;Madrid capital;;;Piso;17811.32;Piso;;18;0;2;2
4700000;431;4;5;Segunda mano/buen estado;True;True;Distrito de Salamanca;;Madrid capital; Si;Exterior;Piso;10904.87;Piso;5.0;18;0;0;1
3875000;280;4;4;Segunda mano/buen estado;True;True;Distrito de Salamanca;;Madrid capital; Si;Exterior;Piso;13839.29;Piso;2.0;18;0;0;1
4200000;250;4;4;Segunda mano/buen estado;True;True;Distrito de Salamanca;;Madrid capital; No;Exterior;Piso;16800.0;Piso;2.0;18;0;0;0
4600000;366;4;5;Segunda mano/buen estado;False;True;Distrito de Salamanca;;Madrid capital; Si;Exterior;Ático;12568.31;Piso;8.0;18;0;0;1
5190000;349;4;6;Segunda mano/buen estado;True;True;Distrito de Salamanca;;Madrid capital; Si;Exterior;Piso;14871.06;Piso;3.0;18;0;0;1
5950000;283;4;4;Segunda mano/buen estado;True;True;Distrito de Salamanca;;Madrid capital; Si;Exterior;Piso;21024.73;Piso;1.0;18;0;0;1
3350000;284;3;4;Segunda mano/buen estado;True;True;Distrito de Salamanca;;Madrid capital; Si;Exterior;Piso;11795.77;Piso;2.0;18;0;0;1
4200000;210;3;3;Segunda mano/buen estado;False;True;Distrito de Salamanca;;Madrid capital; Si;Exterior;Piso;20000.0;Piso;2.0;18;0;0;1
4560000;260;5;5;Segunda mano/buen estado;True;True;Distrito de Salamanca;;Madrid capital; Si;Exterior;Piso;17538.46;Piso;3.0;18;0;0;1
4750000;396;4;5;Segunda mano/buen estado;True;True;Distrito de Salamanca;;Madrid capital; Si;Exterior;Piso;11994.95;Piso;0.0;18;0;0;1
9250000;550;4;5;Segunda mano/buen estado;True;True;Distrito de Salamanca;;Madrid capital; Si;Exterior;Piso;16818.18;Piso;5.0;18;0;0;1
5400000;280;4;4;Segunda mano/buen estado;False;False;Distrito de Salamanca;;Madrid capital; Si;Exterior;Piso;19285.71;Piso;3.0;18;0;0;1
1195000;125;2;2;Segunda mano/buen estado;True;True;Distrito de Salamanca;;Madrid capital; Si;Exterior;Piso;9560.0;Piso;2.0;18;0;0;1
2100000;181;2;2;Segunda mano/buen estado;True;True;Distrito de Salamanca;;Madrid capital; Si;Exterior;Ático;11602.21;Piso;7.0;18;0;0;1
1400000;174;4;3;Segunda mano/para reformar;True;False;Distrito de Salamanca;;Madrid capital; Si;Exterior;Piso;8045.98;Piso;5.0;18;1;0;1
1600000;160;3;2;Segunda mano/para reformar;False;False;Distrito de Salamanca;;Madrid capital; Si;Exterior;Piso;10000.0;Piso;2.0;18;1;0;1
3600000;319;3;4;Segunda mano/buen estado;True;True;Distrito de Salamanca;;Madrid capital; Si;Exterior;Ático;11285.27;Piso;7.0;18;0;0;1
3875000;280;4;5;Segunda mano/buen estado;True;True;Distrito de Salamanca;;Madrid capital; Si;Exterior;Piso;13839.29;Piso;2.0;18;0;0;1
2170000;160;3;2;Segunda mano/buen estado;True;True;Distrito de Salamanca;;Madrid capital; Si;Exterior;Ático;13562.5;Piso;7.0;18;0;0;1
1459000;84;2;2;Segunda mano/buen estado;True;True;Distrito de Salamanca;;Madrid capital; Si;Exterior;Piso;17369.05;Piso;5.0;18;0;0;1
1349000;120;2;2;Segunda mano/buen estado;True;True;Distrito de Salamanca;;Madrid capital; Si;Interior;Dúplex;11241.67;Piso;1.0;18;0;1;1
1175000;115;2;2;Segunda mano/buen estado;True;True;Distrito de Salamanca;;Madrid capital; Si;Exterior;Piso;10217.39;Piso;2.0;18;0;0;1
950000;140;4;2;Segunda mano/buen estado;True;False;Distrito de Salamanca;;Madrid capital; Si;Interior;Piso;6785.71;Piso;1.0;18;0;1;1
4300000;361;5;5;Segunda mano/para reformar;False;False;Distrito de Salamanca;;Madrid capital; Si;Exterior;Piso;11911.36;Piso;1.0;18;1;0;1
1730000;182;3;3;Segunda mano/buen estado;True;True;Distrito de Salamanca;;Madrid capital; Si;Exterior;Ático;9505.49;Piso;8.0;18;0;0;1
8000000;481;4;4;Segunda mano/buen estado;True;True;Distrito de Salamanca;;Madrid capital; Si;Exterior;Ático;16632.02;Piso;6.0;18;0;0;1
5600000;270;3;4;Segunda mano/buen estado;True;True;Distrito de Salamanca;;Madrid capital; Si;Exterior;Piso;20740.74;Piso;2.0;18;0;0;1
1260000;116;2;2;Segunda mano/buen estado;True;True;Distrito de Salamanca;;Madrid capital; No;Interior;Piso;10862.07;Piso;2.0;18;0;1;0
11500000;730;5;6;Segunda mano/buen estado;True;True;Distrito de Salamanca;;Madrid capital; Si;Exterior;Piso;15753.42;Piso;1.0;18;0;0;1
1950000;165;4;3;Segunda mano/para reformar;False;True;Distrito de Salamanca;;Madrid capital; Si;Exterior;Piso;11818.18;Piso;3.0;18;1;0;1
2200000;290;4;3;Segunda mano/buen estado;False;True;Distrito de Salamanca;;Madrid capital;;;Chalet;7586.21;other;;18;0;2;2
780000;98;3;2;Segunda mano/buen estado;True;True;Distrito de Salamanca;;Madrid capital; Si;Exterior;Piso;7959.18;Piso;-1.0;18;0;0;1
580000;58;;;Segunda mano/buen estado;False;True;Distrito de Salamanca;;Madrid capital; Si;;Piso;10000.0;Piso;5.0;18;0;2;1
980000;88;;;Segunda mano/para reformar;False;True;Distrito de Salamanca;;Madrid capital; Si;Exterior;Piso;11136.36;Piso;6.0;18;1;0;1
2000000;148;3;3;Segunda mano/buen estado;True;True;Distrito de Salamanca;;Madrid capital; Si;Exterior;Piso;13513.51;Piso;4.0;18;0;0;1
2350000;254;4;5;Segunda mano/buen estado;True;True;Distrito de Salamanca;;Madrid capital; Si;Exterior;Piso;9251.97;Piso;5.0;18;0;0;1
3900000;254;3;4;Segunda mano/buen estado;True;True;Distrito de Salamanca;;Madrid capital; Si;Exterior;Piso;15354.33;Piso;2.0;18;0;0;1
2690000;155;2;3;Segunda mano/buen estado;True;True;Distrito de Salamanca;;Madrid capital; Si;Exterior;Ático;17354.84;Piso;6.0;18;0;0;1
4350000;350;4;4;Segunda mano/buen estado;True;True;Distrito de Salamanca;;Madrid capital; Si;Exterior;Ático;12428.57;Piso;6.0;18;0;0;1
2190000;165;3;3;Segunda mano/buen estado;True;True;Distrito de Salamanca;;Madrid capital; Si;Exterior;Piso;13272.73;Piso;3.0;18;0;0;1
550000;80;;;Segunda mano/buen estado;False;True;Distrito de Salamanca;;Madrid capital;;;Piso;6875.0;Piso;;18;0;2;2
3500000;360;4;3;Segunda mano/buen estado;False;False;Distrito de Salamanca;;Madrid capital; Si;Exterior;Piso;9722.22;Piso;2.0;18;0;0;1
1400000;170;3;2;Segunda mano/buen estado;False;False;Distrito de Salamanca;;Madrid capital; Si;Exterior;Piso;8235.29;Piso;2.0;18;0;0;1
4900000;358;6;5;Segunda mano/buen estado;False;True;Distrito de Salamanca;;Madrid capital; Si;Exterior;Piso;13687.15;Piso;6.0;18;0;0;1
5900000;381;4;5;Segunda mano/buen estado;False;True;Distrito de Salamanca;;Madrid capital; Si;Exterior;Ático;15485.56;Piso;7.0;18;0;0;1
6700000;365;5;5;Segunda mano/buen estado;True;True;Distrito de Salamanca;;Madrid capital; Si;Exterior;Piso;18356.16;Piso;5.0;18;0;0;1
6500000;400;4;4;Segunda mano/buen estado;True;True;Distrito de Salamanca;;Madrid capital; Si;Exterior;Ático;16250.0;Piso;6.0;18;0;0;1
539000;55;;;Segunda mano/buen estado;False;True;Distrito de Salamanca;;Madrid capital; Si;Exterior;Estudio;9800.0;Piso;3.0;18;0;0;1
615000;79;;;Segunda mano/buen estado;True;True;Distrito de Salamanca;;Madrid capital; Si;Exterior;Piso;7784.81;Piso;2.0;18;0;0;1
465000;50;;;Segunda mano/buen estado;True;False;Distrito de Salamanca;;Madrid capital; Si;Interior;Piso;9300.0;Piso;4.0;18;0;1;1
1050000;112;2;2;Segunda mano/buen estado;True;True;Distrito de Salamanca;;Madrid capital; Si;Exterior;Dúplex;9375.0;Piso;0.0;18;0;0;1
915000;168;5;2;Segunda mano/para reformar;True;False;Distrito de Salamanca;;Madrid capital; Si;Exterior;Piso;5446.43;Piso;1.0;18;1;0;1
500000;;;;;False;True;Distrito de Salamanca;;Madrid capital; Si;Exterior;Piso;;Piso;1.0;18;2;0;1
3600000;285;5;5;Segunda mano/buen estado;True;True;Distrito de Salamanca;;Madrid capital; Si;Exterior;Ático;12631.58;Piso;6.0;18;0;0;1
1770000;220;2;2;Segunda mano/buen estado;True;True;Distrito de Salamanca;;Madrid capital; Si;Exterior;Piso;8045.45;Piso;1.0;18;0;0;1
1770000;220;2;2;Segunda mano/buen estado;True;True;Distrito de Salamanca;;Madrid capital; Si;Exterior;Piso;8045.45;Piso;1.0;18;0;0;1
2420000;133;3;2;Segunda mano/buen estado;True;True;Distrito de Salamanca;;Madrid capital; Si;Exterior;Piso;18195.49;Piso;3.0;18;0;0;1
540000;83;2;;Segunda mano/buen estado;True;True;Distrito de Salamanca;;Madrid capital; Si;Exterior;Piso;6506.02;Piso;1.0;18;0;0;1
299900;38;;;Segunda mano/buen estado;True;True;Distrito de Salamanca;;Madrid capital; Si;Interior;Piso;7892.11;Piso;3.0;18;0;1;1
438000;61;;;Segunda mano/buen estado;True;False;Distrito de Salamanca;;Madrid capital; Si;Exterior;Piso;7180.33;Piso;0.0;18;0;0;1
690000;74;2;2;Segunda mano/buen estado;True;True;Distrito de Salamanca;;Madrid capital;;;Piso;9324.32;Piso;;18;0;2;2
630000;91;4;;Segunda mano/para reformar;False;True;Distrito de Salamanca;;Madrid capital; Si;Exterior;Piso;6923.08;Piso;2.0;18;1;0;1
260000;44;;;Segunda mano/buen estado;True;False;Distrito de Salamanca;;Madrid capital;;;Piso;5909.09;Piso;;18;0;2;2
2600000;297;5;6;Segunda mano/buen estado;True;True;Distrito de Salamanca;;Madrid capital;;;Casa;8754.21;other;;18;0;2;2
1350000;137;3;2;Segunda mano/buen estado;True;True;Distrito de Salamanca;;Madrid capital; Si;Exterior;Piso;9854.01;Piso;1.0;18;0;0;1
1825000;154;4;2;Segunda mano/buen estado;True;True;Distrito de Salamanca;;Madrid capital; Si;Exterior;Piso;11850.65;Piso;5.0;18;0;0;1
818000;74;2;;Segunda mano/buen estado;False;False;Distrito de Salamanca;;Madrid capital; Si;Exterior;Piso;11054.05;Piso;1.0;18;0;0;1
925000;74;2;;Segunda mano/buen estado;False;True;Distrito de Salamanca;;Madrid capital; Si;Exterior;Ático;12500.0;Piso;6.0;18;0;0;1
1100000;105;3;;Segunda mano/para reformar;False;False;Distrito de Salamanca;;Madrid capital; Si;Exterior;Ático;10476.19;Piso;6.0;18;1;0;1
639000;95;3;2;Segunda mano/buen estado;True;True;Distrito de Salamanca;;Madrid capital; No;Exterior;Piso;6726.32;Piso;2.0;18;0;0;0
850000;85;2;2;Segunda mano/buen estado;True;True;Distrito de Salamanca;;Madrid capital; Si;Exterior;Piso;10000.0;Piso;3.0;18;0;0;1
2090000;356;4;4;Segunda mano/para reformar;True;False;Distrito de Salamanca;;Madrid capital; Si;Exterior;Piso;5870.79;Piso;0.5;18;1;0;1
495000;47;;;Segunda mano/buen estado;True;True;Distrito de Salamanca;;Madrid capital; Si;Interior;Piso;10531.91;Piso;4.0;18;0;1;1
1800000;226;5;3;Segunda mano/buen estado;True;True;Distrito de Salamanca;;Madrid capital; Si;Exterior;Ático;7964.6;Piso;7.0;18;0;0;1
725000;76;2;2;Segunda mano/buen estado;True;True;Distrito de Salamanca;;Madrid capital;;;Piso;9539.47;Piso;;18;0;2;2
3750000;250;4;5;Segunda mano/buen estado;True;True;Distrito de Salamanca;;Madrid capital; Si;Exterior;Piso;15000.0;Piso;5.0;18;0;0;1
3900000;300;5;3;Segunda mano/buen estado;False;True;Distrito de Salamanca;;Madrid capital; Si;Exterior;Piso;13000.0;Piso;3.0;18;0;0;1
1795000;163;3;3;Segunda mano/buen estado;True;True;Distrito de Salamanca;;Madrid capital; Si;Exterior;Piso;11012.27;Piso;4.0;18;0;0;1
11900000;605;5;5;;True;True;Distrito de Salamanca;;Madrid capital; Si;Exterior;Dúplex;19669.42;Piso;6.0;18;2;0;1
1249000;99;3;3;Segunda mano/buen estado;True;True;Distrito de Salamanca;;Madrid capital; Si;Exterior;Piso;12616.16;Piso;3.0;18;0;0;1
595000;54;;;Segunda mano/buen estado;True;True;Distrito de Salamanca;;Madrid capital; Si;Interior;Piso;11018.52;Piso;6.0;18;0;1;1
2100000;138;2;2;Segunda mano/buen estado;False;True;Distrito de Salamanca;;Madrid capital; Si;Exterior;Piso;15217.39;Piso;5.0;18;0;0;1
1100000;115;;2;Segunda mano/buen estado;True;True;Distrito de Salamanca;;Madrid capital; Si;Exterior;Piso;9565.22;Piso;0.0;18;0;0;1
1725000;135;3;2;Segunda mano/buen estado;True;True;Distrito de Salamanca;;Madrid capital; Si;Exterior;Piso;12777.78;Piso;1.0;18;0;0;1
2290000;154;3;2;Segunda mano/buen estado;True;True;Distrito de Salamanca;;Madrid capital; Si;Exterior;Piso;14870.13;Piso;4.0;18;0;0;1
795000;91;;;Segunda mano/buen estado;False;True;Distrito de Salamanca;;Madrid capital; Si;Exterior;Piso;8736.26;Piso;7.0;18;0;0;1
2050000;233;3;2;Segunda mano/para reformar;False;False;Distrito de Salamanca;;Madrid capital; Si;Exterior;Piso;8798.28;Piso;7.0;18;1;0;1
1150000;160;4;3;Segunda mano/buen estado;True;True;Distrito de Salamanca;;Madrid capital;;;Piso;7187.5;Piso;;18;0;2;2
1200000;79;2;2;Segunda mano/buen estado;True;True;Distrito de Salamanca;;Madrid capital; Si;Interior;Piso;15189.87;Piso;3.0;18;0;1;1
399000;56;;;Segunda mano/buen estado;True;True;Distrito de Salamanca;;Madrid capital; Si;Exterior;Piso;7125.0;Piso;1.0;18;0;0;1
869000;103;2;3;Segunda mano/buen estado;False;True;Distrito de Salamanca;;Madrid capital; Si;Exterior;Piso;8436.89;Piso;1.0;18;0;0;1
1520000;135;3;4;Segunda mano/buen estado;True;True;Distrito de Salamanca;;Madrid capital; Si;Exterior;Piso;11259.26;Piso;1.0;18;0;0;1
1200000;77;2;2;Segunda mano/buen estado;False;True;Distrito de Salamanca;;Madrid capital; Si;Exterior;Piso;15584.42;Piso;2.0;18;0;0;1
5500000;387;4;3;;False;False;Distrito de Salamanca;;Madrid capital; Si;Exterior;Dúplex;14211.89;Piso;8.0;18;2;0;1
1849000;157;3;3;Segunda mano/buen estado;False;False;Distrito de Salamanca;;Madrid capital; No;Exterior;Piso;11777.07;Piso;2.0;18;0;0;0
1245000;88;3;2;Segunda mano/buen estado;True;True;Distrito de Salamanca;;Madrid capital; Si;Exterior;Piso;14147.73;Piso;1.0;18;0;0;1
3300000;309;6;4;Segunda mano/para reformar;True;False;Distrito de Salamanca;;Madrid capital; Si;Exterior;Piso;10679.61;Piso;3.0;18;1;0;1
3400000;300;4;4;Segunda mano/para reformar;True;False;Distrito de Salamanca;;Madrid capital;;;Piso;11333.33;Piso;;18;1;2;2
8200000;476;5;2;Segunda mano/para reformar;False;True;Distrito de Salamanca;;Madrid capital; Si;Exterior;Piso;17226.89;Piso;3.0;18;1;0;1
7900000;473;4;5;Segunda mano/buen estado;True;True;Distrito de Salamanca;;Madrid capital; Si;Exterior;Piso;16701.9;Piso;2.0;18;0;0;1
1520000;121;;2;Segunda mano/buen estado;False;True;Distrito de Salamanca;;Madrid capital; Si;Exterior;Ático;12561.98;Piso;7.0;18;0;0;1
720000;99;;;Segunda mano/buen estado;False;True;Distrito de Salamanca;;Madrid capital; Si;Exterior;Piso;7272.73;Piso;3.0;18;0;0;1
2450000;200;6;4;Segunda mano/buen estado;False;True;Distrito de Salamanca;;Madrid capital; Si;Exterior;Piso;12250.0;Piso;7.0;18;0;0;1
1150000;149;4;2;Segunda mano/buen estado;True;True;Distrito de Salamanca;;Madrid capital;;;Piso;7718.12;Piso;;18;0;2;2
1839000;163;3;3;Segunda mano/buen estado;True;False;Distrito de Salamanca;;Madrid capital; Si;Exterior;Piso;11282.21;Piso;5.0;18;0;0;1
695000;115;6;2;Segunda mano/buen estado;True;False;Distrito de Salamanca;;Madrid capital;;;Piso;6043.48;Piso;;18;0;2;2
2400000;181;3;4;Segunda mano/buen estado;True;True;Distrito de Salamanca;;Madrid capital; Si;Exterior;Piso;13259.67;Piso;3.0;18;0;0;1
1200000;157;;;Segunda mano/buen estado;True;True;Distrito de Salamanca;;Madrid capital; Si;Exterior;Ático;7643.31;Piso;9.0;18;0;0;1
2100000;162;3;3;Segunda mano/buen estado;True;True;Distrito de Salamanca;;Madrid capital; Si;Exterior;Piso;12962.96;Piso;4.0;18;0;0;1
1459000;100;2;2;Segunda mano/buen estado;True;True;Distrito de Salamanca;;Madrid capital; Si;Exterior;Piso;14590.0;Piso;5.0;18;0;0;1
2400000;192;3;3;Segunda mano/buen estado;True;True;Distrito de Salamanca;;Madrid capital; Si;Exterior;Piso;12500.0;Piso;2.0;18;0;0;1
195000;25;;;Segunda mano/buen estado;False;True;Distrito de Salamanca;;Madrid capital; No;Exterior;Estudio;7800.0;Piso;0.0;18;0;0;0
1340000;130;3;2;Segunda mano/buen estado;False;True;Distrito de Salamanca;;Madrid capital; Si;Exterior;Piso;10307.69;Piso;4.0;18;0;0;1
1309000;92;2;2;Segunda mano/buen estado;True;True;Distrito de Salamanca;;Madrid capital; Si;Interior;Piso;14228.26;Piso;4.0;18;0;1;1
378000;47;2;;Segunda mano/buen estado;True;False;Distrito de Salamanca;;Madrid capital; Si;Interior;Piso;8042.55;Piso;-1.0;18;0;1;1
1950000;228;4;3;Segunda mano/para reformar;True;True;Distrito de Salamanca;;Madrid capital;;;Casa;8552.63;other;;18;1;2;2
2250000;292;2;2;Segunda mano/buen estado;True;False;Distrito de Salamanca;;Madrid capital; Si;Exterior;Piso;7705.48;Piso;1.0;18;0;0;1
2409000;209;3;3;Segunda mano/buen estado;False;True;Distrito de Salamanca;;Madrid capital;;;Piso;11526.32;Piso;;18;0;2;2
1595000;150;3;4;Segunda mano/buen estado;True;True;Distrito de Salamanca;;Madrid capital; Si;Exterior;Piso;10633.33;Piso;2.0;18;0;0;1
2190000;207;3;3;Segunda mano/buen estado;True;True;Distrito de Salamanca;;Madrid capital; Si;Exterior;Piso;10579.71;Piso;2.0;18;0;0;1
2729000;177;3;3;Segunda mano/buen estado;True;True;Distrito de Salamanca;;Madrid capital;;;Ático;15418.08;Piso;;18;0;2;2
639000;95;3;2;Segunda mano/buen estado;True;True;Distrito de Salamanca;;Madrid capital; No;Exterior;Piso;6726.32;Piso;2.0;18;0;0;0
1499000;122;3;3;Segunda mano/buen estado;True;True;Distrito de Salamanca;;Madrid capital; Si;Exterior;Piso;12286.89;Piso;5.0;18;0;0;1
195000;25;;;Segunda mano/buen estado;True;True;Distrito de Salamanca;;Madrid capital;;;Piso;7800.0;Piso;;18;0;2;2
1800000;160;3;2;Segunda mano/buen estado;False;False;Distrito de Salamanca;;Madrid capital;;;Piso;11250.0;Piso;;18;0;2;2
2059000;176;3;4;Segunda mano/buen estado;True;True;Distrito de Salamanca;;Madrid capital;;;Piso;11698.86;Piso;;18;0;2;2
1980000;174;4;3;Segunda mano/buen estado;True;True;Distrito de Salamanca;;Madrid capital; Si;Exterior;Piso;11379.31;Piso;1.0;18;0;0;1
500000;;;;;False;True;Distrito de Salamanca;;Madrid capital; No;Interior;Piso;;Piso;-2.0;18;2;1;0
3600000;319;3;4;Segunda mano/buen estado;True;True;Distrito de Salamanca;;Madrid capital;;;Ático;11285.27;Piso;;18;0;2;2
1099000;81;2;2;Segunda mano/buen estado;True;True;Distrito de Salamanca;;Madrid capital; Si;Interior;Piso;13567.9;Piso;1.0;18;0;1;1
2550000;269;4;4;Segunda mano/buen estado;True;True;Distrito de Salamanca;;Madrid capital;;;Piso;9479.55;Piso;;18;0;2;2
